,text,created,re,fav,followC,sn,pic,polarity,subjectivity,analyzer,atCompany,inReply,textClean,week,year
114,@queen_alliee Glad you enjoyed it Alia! Thanks for trying it out. We hope you have another chance to order soon. Happiness awaits you!,2,0,1,3579034,0,0,0.55,0.525,0.9558,0.0,1.0,"['queen', 'glad', 'enjoy', 'al', 'thank', 'try', 'hop', 'anoth', 'chant', 'ord', 'soon', 'happy', 'await']",15.0,2018.0
115,@jlbhiexp Breakfast game on point James.,1,0,0,3579034,0,0,-0.4,0.4,0.0,0.0,1.0,"['jlbhiexp', 'breakfast', 'gam', 'point', 'jam']",15.0,2018.0
116,@redreins Sounds good to us! We are always craving the opportunity to see more of you. :),0,0,0,3579034,0,0,0.625,0.7000000000000001,0.8502,0.0,1.0,"['redrein', 'sound', 'good', 'us', 'alway', 'crav', 'opportun', 'see']",15.0,2018.0
117,@deckersperalta The UberEATS website &amp; app will confirm if your address is eligible for delivery.,0,0,1,3579034,0,0,0.0,0.0,0.0,0.0,1.0,"['deckersperalt', 'ub', 'websit', 'amp', 'ap', 'confirm', 'address', 'elig', 'delivery']",15.0,2018.0
118,@_CallMePudd Air high-five! ✋,0,0,1,3579034,0,0,0.0,0.0,0.0,0.0,1.0,"['callmepud', 'air', 'highf']",15.0,2018.0
119,@Nulookimages The UberEATS website &amp; app will confirm if your address is eligible for delivery. Hope this helps. 😍,23,0,0,3579034,0,0,0.0,0.0,0.7096,0.0,1.0,"['nulookim', 'ub', 'websit', 'amp', 'ap', 'confirm', 'address', 'elig', 'delivery', 'hop', 'help']",15.0,2018.0
120,@OG_laney Awe they sound like real sweethearts Laney! 😍,23,2,3,3579034,0,0,0.325,0.35000000000000003,0.7644,0.0,1.0,"['oglaney', 'aw', 'sound', 'lik', 'real', 'sweetheart', 'laney']",15.0,2018.0
121,@DejLovee_XXX That’s cool! Sounds like you have great taste! 😍,23,0,0,3579034,0,0,0.71875,0.7,0.8585,0.0,1.0,"['dejloveexxx', 'that', 'cool', 'sound', 'lik', 'gre', 'tast']",15.0,2018.0
122,@sian_yuen We're diggin’ your enthusiasm for our hash browns Sian. Swing by for your faves anytime the craving hits! 😍,23,0,1,3579034,0,0,0.0,0.0,0.4926,0.0,1.0,"['sianyu', 'diggin', 'enthusiasm', 'hash', 'brown', 'sian', 'swing', 'fav', 'anytim', 'crav', 'hit']",15.0,2018.0
123,@babecampbell Hey Bailey! Thanks for the love! 😍,23,0,1,3579034,0,0,0.4125,0.4,0.8264,0.0,1.0,"['babecampbel', 'hey', 'bailey', 'thank', 'lov']",15.0,2018.0
124,@_UNDFTDJoel Air high-five Joel! ✋,23,3,5,3579034,0,0,0.0,0.0,0.0,0.0,1.0,"['undftdjoel', 'air', 'highf', 'joel']",15.0,2018.0
125,@CampbellKirk That's great to hear Kirk! Thanks for the feedback. 😍,23,0,0,3579034,0,0,0.6,0.475,0.807,0.0,1.0,"['campbellkirk', 'that', 'gre', 'hear', 'kirk', 'thank', 'feedback']",15.0,2018.0
126,@nataliebeech98 Alert! We have a McD’s emergency! Someone get Natalie some McDonald's stat!,23,0,1,3579034,0,0,0.0,0.0,-0.3129,0.0,1.0,"['nataliebeech', 'alert', 'mcds', 'emerg', 'someon', 'get', 'nata', 'mcdonalds', 'stat']",15.0,2018.0
127,@caitlynreed2020 Air high-five Caitlyn!,23,0,1,3579034,0,0,0.0,0.0,0.0,0.0,1.0,"['caitlynree', 'air', 'highf', 'caitlyn']",15.0,2018.0
128,@sarah_ellen1 Thanks Sarah! Coke + us is just the perfect match!,23,0,0,3579034,0,0,0.625,0.6,0.8011,0.0,1.0,"['sarahel', 'thank', 'sarah', 'cok', 'us', 'perfect', 'match']",15.0,2018.0
129,@xchristiemx Alert! We have a McD’s emergency! Someone get Christie some McDonald's stat!,23,0,0,3579034,0,0,0.0,0.0,-0.3129,0.0,1.0,"['xchristiemx', 'alert', 'mcds', 'emerg', 'someon', 'get', 'christie', 'mcdonalds', 'stat']",15.0,2018.0
130,@Kidahhhh Sounds good to us! We're always craving the opportunity to see more of you. :),23,0,0,3579034,0,0,0.625,0.7000000000000001,0.8502,0.0,1.0,"['kidahhhh', 'sound', 'good', 'us', 'alway', 'crav', 'opportun', 'see']",15.0,2018.0
131,@nenaestefaniaa Aw you're the best ever!,23,0,1,3579034,0,0,1.0,0.3,0.6696,0.0,1.0,"['nenaestefania', 'aw', 'yo', 'best', 'ev']",15.0,2018.0
132,@1kwavy We'll have one waiting for you Derek!,23,0,0,3579034,0,0,0.0,0.0,0.0,0.0,1.0,"['kwavy', 'wel', 'on', 'wait', 'derek']",15.0,2018.0
133,"@derrin2499 That’s cool Derrin. It’s like that old saying “The stomach wants what the stomach wants.""",23,0,0,3579034,0,0,0.21249999999999997,0.2625,0.5859,0.0,1.0,"['derrin', 'that', 'cool', 'derrin', 'lik', 'old', 'say', 'stomach', 'want', 'stomach', 'want']",15.0,2018.0
134,@MEOWJUNE Sounds good to us! We're always craving the opportunity to see more of you. :),22,0,0,3579034,0,0,0.625,0.7000000000000001,0.8502,0.0,1.0,"['meowjun', 'sound', 'good', 'us', 'alway', 'crav', 'opportun', 'see']",15.0,2018.0
135,@adingcass Sounds like you’re livin’ the dream Cass! :),22,0,0,3579034,0,0,0.5,1.0,0.7777,0.0,1.0,"['adingcass', 'sound', 'lik', 'yo', 'livin', 'dream', 'cass']",15.0,2018.0
136,@alejandromsmith Sounds like you’re livin’ the dream Alejandro. :),22,2,4,3579034,0,0,0.5,1.0,0.7579,0.0,1.0,"['alejandromsmi', 'sound', 'lik', 'yo', 'livin', 'dream', 'alejandro']",15.0,2018.0
137,@HannahHyden Thanks for stopping by Hannah! :),22,1,0,3579034,0,0,0.375,0.6,0.68,0.0,1.0,"['hannahhyd', 'thank', 'stop', 'hannah']",15.0,2018.0
138,@kmullen39 The UberEATS website &amp; app will confirm if your address is eligible for delivery. 😍,22,1,0,3579034,0,0,0.0,0.0,0.0,0.0,1.0,"['kmul', 'ub', 'websit', 'amp', 'ap', 'confirm', 'address', 'elig', 'delivery']",15.0,2018.0
139,@baby_girl1313 Aw Heather! You must be the sweetest person on Earth. :),22,2,3,3579034,0,0,0.5,1.0,0.5093,0.0,1.0,"['babygirl', 'aw', 'heath', 'must', 'sweetest', 'person', 'ear']",15.0,2018.0
140,@ayyitzmarley_ That’s cool Marley! Sounds like you have great taste! :),22,1,2,3579034,0,0,0.6458333333333334,0.7999999999999999,0.9097,0.0,1.0,"['ayyitzmarley', 'that', 'cool', 'marley', 'sound', 'lik', 'gre', 'tast']",15.0,2018.0
141,@jennyunalivia That’s cool Devon! Sounds like you have great taste! :),22,1,1,3579034,0,0,0.6458333333333334,0.7999999999999999,0.9097,0.0,1.0,"['jennyunaliv', 'that', 'cool', 'devon', 'sound', 'lik', 'gre', 'tast']",15.0,2018.0
142,@AspynKeck That would be like livin’ the dream Victoria! 😍,22,2,2,3579034,0,0,0.0,0.0,0.5848,0.0,1.0,"['aspynkeck', 'would', 'lik', 'livin', 'dream', 'victor']",15.0,2018.0
143,@ver0ski The UberEATS website &amp; app will confirm if your address is eligible for delivery.,22,1,1,3579034,0,0,0.0,0.0,0.0,0.0,1.0,"['versk', 'ub', 'websit', 'amp', 'ap', 'confirm', 'address', 'elig', 'delivery']",15.0,2018.0
144,"@kandacewonggx That’s cool! It’s like that old saying “The stomach wants what the stomach wants.""",22,1,1,3579034,0,0,0.234375,0.2625,0.6239,0.0,1.0,"['kandacewonggx', 'that', 'cool', 'lik', 'old', 'say', 'stomach', 'want', 'stomach', 'want']",15.0,2018.0
145,@ShesSoLovely_x That’s awesome! Glad you got to experience a full out flavor explosion. :),22,1,1,3579034,0,0,0.5875,0.8875,0.8858,0.0,1.0,"['shessolovelyx', 'that', 'awesom', 'glad', 'got', 'expery', 'ful', 'flav', 'explod']",15.0,2018.0
146,@AubreyLeininger Sounds like you’re livin’ the dream Aubrey. :),22,2,0,3579034,0,0,0.5,1.0,0.7579,0.0,1.0,"['aubreylein', 'sound', 'lik', 'yo', 'livin', 'dream', 'aubrey']",15.0,2018.0
147,@audifabian Glad you’re feelin’ the burn! Thanks for fanning the flames :),21,1,0,3579034,0,0,0.44166666666666665,0.7333333333333334,0.8478,0.0,1.0,"['audifab', 'glad', 'yo', 'feelin', 'burn', 'thank', 'fan', 'flam']",15.0,2018.0
148,@sydrae23 Alert! We have a McD’s emergency! Someone get Sydney a McFlurry stat!,21,2,6,3579034,0,0,0.0,0.0,-0.3129,0.0,1.0,"['sydra', 'alert', 'mcds', 'emerg', 'someon', 'get', 'sydney', 'mcflurry', 'stat']",15.0,2018.0
149,@D_Evans33 Sounds good to us! We're always craving the opportunity to see more of you. :),21,1,1,3579034,0,0,0.625,0.7000000000000001,0.8502,0.0,1.0,"['dev', 'sound', 'good', 'us', 'alway', 'crav', 'opportun', 'see']",15.0,2018.0
150,@cortnibowser Treat yourself Cortni! You've earned it!,21,1,2,3579034,0,0,0.0,0.0,0.508,0.0,1.0,"['cortnibows', 'tre', 'cortn', 'youv', 'earn']",15.0,2018.0
151,"@CashmoreAndrea That’s cool Drea. It’s like that old saying “The stomach wants what the stomach wants.""",21,1,0,3579034,0,0,0.21249999999999997,0.2625,0.5859,0.0,1.0,"['cashmoreandre', 'that', 'cool', 'dre', 'lik', 'old', 'say', 'stomach', 'want', 'stomach', 'want']",15.0,2018.0
152,@StrongformyseIf Hey Kaitlyn thanks for the love!,21,2,3,3579034,0,0,0.4125,0.4,0.8122,0.0,1.0,"['strongformyseif', 'hey', 'kaitlyn', 'thank', 'lov']",15.0,2018.0
153,@becca_mcsweeney Sounds good to us! We're always craving the opportunity to see more of you. :),21,1,0,3579034,0,0,0.625,0.7000000000000001,0.8502,0.0,1.0,"['beccamcsweeney', 'sound', 'good', 'us', 'alway', 'crav', 'opportun', 'see']",15.0,2018.0
154,@DMcconney11 Alert! We have a McD’s emergency! Someone get Dillon some McDonald's stat!,21,2,1,3579034,0,0,0.0,0.0,-0.3129,0.0,1.0,"['dmcconney', 'alert', 'mcds', 'emerg', 'someon', 'get', 'dillon', 'mcdonalds', 'stat']",15.0,2018.0
155,@_kagorgeous Sounds good to us! We're always craving the opportunity to see more of you. :),21,2,1,3579034,0,0,0.625,0.7000000000000001,0.8502,0.0,1.0,"['kagorg', 'sound', 'good', 'us', 'alway', 'crav', 'opportun', 'see']",15.0,2018.0
156,@iDumbitDown That’s cool Jah-ree! Sounds like you have great taste! :),21,1,0,3579034,0,0,0.6458333333333334,0.7999999999999999,0.9097,0.0,1.0,"['idumbitdown', 'that', 'cool', 'jahr', 'sound', 'lik', 'gre', 'tast']",15.0,2018.0
157,@KimKIsMyMom Thanks! We must be hearing the same tune because that’s music to our ears.,21,1,0,3579034,0,0,0.125,0.1625,0.4926,0.0,1.0,"['kimkismymom', 'thank', 'must', 'hear', 'tun', 'that', 'mus', 'ear']",15.0,2018.0
158,"@joccdefelice That’s cool! It’s like that old saying “The stomach wants what the stomach wants.""",21,2,2,3579034,0,0,0.234375,0.2625,0.6239,0.0,1.0,"['joccdefel', 'that', 'cool', 'lik', 'old', 'say', 'stomach', 'want', 'stomach', 'want']",15.0,2018.0
159,@flying_grsshppr Sounds good to us! We are always craving the opportunity to see more of you. :),21,1,0,3579034,0,0,0.625,0.7000000000000001,0.8502,0.0,1.0,"['flyinggrsshppr', 'sound', 'good', 'us', 'alway', 'crav', 'opportun', 'see']",15.0,2018.0
160,@madelyn_tx Awesome! We want your friend as our friend.,21,1,0,3579034,0,0,1.0,1.0,0.902,0.0,1.0,"['madelyntx', 'awesom', 'want', 'friend', 'friend']",15.0,2018.0
161,@soakingwet317 We think you'll really like our Turtle Macchiato! Cheers to the Sping season 😊,21,1,1,3579034,0,0,0.25,0.2,0.7339,0.0,1.0,"['soakingwet', 'think', 'youl', 'real', 'lik', 'turtl', 'macchiato', 'che', 'sping', 'season']",15.0,2018.0
162,@BalancedRose The UberEATS website &amp; app will confirm if your address is eligible for delivery.,21,0,1,3579034,0,0,0.0,0.0,0.0,0.0,1.0,"['balancedros', 'ub', 'websit', 'amp', 'ap', 'confirm', 'address', 'elig', 'delivery']",15.0,2018.0
163,@itsebonyj Alert! We have a McD’s emergency! Someone get her an Oreo McFlurry stat!,21,0,1,3579034,0,0,0.0,0.0,-0.3129,0.0,1.0,"['itsebonys', 'alert', 'mcds', 'emerg', 'someon', 'get', 'oreo', 'mcflurry', 'stat']",15.0,2018.0
164,@derek722001 Hey Derek! That's an awesome plan. See you soon!,21,0,1,3579034,0,0,1.0,1.0,0.6892,0.0,1.0,"['derek', 'hey', 'derek', 'that', 'awesom', 'plan', 'see', 'soon']",15.0,2018.0
165,@andrevargasroo Treat yourself Andre! You've earned it!,21,1,4,3579034,0,0,0.0,0.0,0.508,0.0,1.0,"['andrevargasroo', 'tre', 'andr', 'youv', 'earn']",15.0,2018.0
166,@Tequerad That's a great plan! We really think you'll like it! It's the perfect treat for springtime.,21,0,1,3579034,0,0,0.75,0.65,0.9306,0.0,1.0,"['tequerad', 'that', 'gre', 'plan', 'real', 'think', 'youl', 'lik', 'perfect', 'tre', 'springtime']",15.0,2018.0
167,@Tica_locaa Glad you feel that way! Maybe we can be best fry-nds!,21,1,2,3579034,0,0,0.8125,0.65,0.8309,0.0,1.0,"['ticaloca', 'glad', 'feel', 'way', 'mayb', 'best', 'frynd']",15.0,2018.0
168,@ASAP__VERA Alert! We have a McD’s emergency! Someone get Bryan some McDonald's stat!,20,2,2,3579034,0,0,0.0,0.0,-0.3129,0.0,1.0,"['asapver', 'alert', 'mcds', 'emerg', 'someon', 'get', 'bry', 'mcdonalds', 'stat']",15.0,2018.0
169,@boyfriendagogo Treat yourself Emily! You've earned it!,20,1,0,3579034,0,0,0.0,0.0,0.508,0.0,1.0,"['boyfriendagogo', 'tre', 'emy', 'youv', 'earn']",15.0,2018.0
170,@sajarrr Glad you enjoyed it Stephanie! Thanks for trying it out. We hope you have another chance to order soon. Happiness awaits you!,20,0,2,3579034,0,0,0.55,0.525,0.9558,0.0,1.0,"['sajarr', 'glad', 'enjoy', 'stephany', 'thank', 'try', 'hop', 'anoth', 'chant', 'ord', 'soon', 'happy', 'await']",15.0,2018.0
171,@fruitycactuss Alert! We have a McD’s emergency! Someone get Alex a McFlurry stat!,20,0,2,3579034,0,0,0.0,0.0,-0.3129,0.0,1.0,"['fruitycactuss', 'alert', 'mcds', 'emerg', 'someon', 'get', 'alex', 'mcflurry', 'stat']",15.0,2018.0
172,@ShottieFlippin Sounds good to us! We hope you enjoy our Turtle Macchiato as much as we do 😋,20,0,1,3579034,0,0,0.49166666666666664,0.43333333333333335,0.8516,0.0,1.0,"['shottieflippin', 'sound', 'good', 'us', 'hop', 'enjoy', 'turtl', 'macchiato', 'much']",15.0,2018.0
173,@alitactripp11 Awesome plan Alita! We look forward to seeing you 😊,20,0,1,3579034,0,0,1.0,1.0,0.6588,0.0,1.0,"['alitactrip', 'awesom', 'plan', 'alit', 'look', 'forward', 'see']",15.0,2018.0
174,@jacen_E That’s cool Jacen! Sounds like you have great taste! :),20,0,1,3579034,0,0,0.6458333333333334,0.7999999999999999,0.9097,0.0,1.0,"['jac', 'that', 'cool', 'jac', 'sound', 'lik', 'gre', 'tast']",15.0,2018.0
175,@_heyitskaylak The UberEATS website &amp; app will confirm if your address is eligible for delivery.,20,0,1,3579034,0,0,0.0,0.0,0.0,0.0,1.0,"['heyitskaylak', 'ub', 'websit', 'amp', 'ap', 'confirm', 'address', 'elig', 'delivery']",15.0,2018.0
176,@Bullydog008 That's awesome Michael! We can't wait to see you 😊,20,0,1,3579034,0,0,1.0,1.0,0.6588,0.0,1.0,"['bullydog', 'that', 'awesom', 'michael', 'cant', 'wait', 'see']",15.0,2018.0
177,@mariieeel Hey thanks for the love!,20,0,2,3579034,0,0,0.4125,0.4,0.8122,0.0,1.0,"['mariieeel', 'hey', 'thank', 'lov']",15.0,2018.0
178,@itsamberlatrice We look forward to seeing you Amber! Hope you enjoy the Turtle Macchiato 😊,20,1,0,3579034,0,0,0.4,0.5,0.75,0.0,1.0,"['itsamberl', 'look', 'forward', 'see', 'amb', 'hop', 'enjoy', 'turtl', 'macchiato']",15.0,2018.0
179,@rubivp Hey Rubi thanks for the love!,20,1,1,3579034,0,0,0.4125,0.4,0.8122,0.0,1.0,"['rubivp', 'hey', 'rub', 'thank', 'lov']",15.0,2018.0
180,@_cumoneileen That's okay Lima! We're glad you enjoy the Turtle Macchiato so much! 😋,20,1,1,3579034,0,0,0.44375,0.55,0.8264,0.0,1.0,"['cumoneileen', 'that', 'okay', 'lim', 'glad', 'enjoy', 'turtl', 'macchiato', 'much']",15.0,2018.0
181,@1997_woody That's so great to hear! Thanks for the love ❤,20,1,0,3579034,0,0,0.5666666666666667,0.5166666666666666,0.9278,0.0,1.0,"['woody', 'that', 'gre', 'hear', 'thank', 'lov']",15.0,2018.0
182,@KendallBagby That's great to hear Kendall! Thanks for the feedback.,20,1,1,3579034,0,0,0.6,0.475,0.807,0.0,1.0,"['kendallbagby', 'that', 'gre', 'hear', 'kendal', 'thank', 'feedback']",15.0,2018.0
183,@Ama_Chantelle Treat yourself Annamarie! You've earned it!,20,1,1,3579034,0,0,0.0,0.0,0.508,0.0,1.0,"['amachantel', 'tre', 'annam', 'youv', 'earn']",15.0,2018.0
184,@Fernandont__ That’s awesome! Glad you got to experience a full out flavor explosion. :),20,1,0,3579034,0,0,0.5875,0.8875,0.8858,0.0,1.0,"['fernandont', 'that', 'awesom', 'glad', 'got', 'expery', 'ful', 'flav', 'explod']",15.0,2018.0
185,@schebster18 Aw you’re a real sweetheart Michael! :),20,3,6,3579034,0,0,0.375,0.65,0.8221,0.0,1.0,"['schebster', 'aw', 'yo', 'real', 'sweetheart', 'michael']",15.0,2018.0
186,@flava4thesoul Glad you feel that way! Maybe we can be best fry-nds!,20,1,0,3579034,0,0,0.8125,0.65,0.8309,0.0,1.0,"['flavatheso', 'glad', 'feel', 'way', 'mayb', 'best', 'frynd']",15.0,2018.0
187,@biddlebrianne The UberEATS website &amp; app will confirm if your address is eligible for delivery.,20,1,1,3579034,0,0,0.0,0.0,0.0,0.0,1.0,"['biddlebrian', 'ub', 'websit', 'amp', 'ap', 'confirm', 'address', 'elig', 'delivery']",15.0,2018.0
188,@TommiesMommy14 Hey Rita! We look forward to seeing you! Enjoy 😋,19,1,1,3579034,0,0,0.4,0.5,0.5837,0.0,1.0,"['tommiesmommy', 'hey', 'rit', 'look', 'forward', 'see', 'enjoy']",15.0,2018.0
189,@KayRatcliffff Kayleigh you're making us hungry…,19,1,0,3579034,0,0,0.0,0.0,0.0,0.0,1.0,"['kayratcliffff', 'kayleigh', 'yo', 'mak', 'us', 'hungry']",15.0,2018.0
190,@IILENE6 Good plan Ileene! We really think you'll like it 😊,19,1,0,3579034,0,0,0.5375,0.4,0.7145,0.0,1.0,"['iil', 'good', 'plan', 'ileen', 'real', 'think', 'youl', 'lik']",15.0,2018.0
191,@cierrajbowen It looks like you're a fan of savory and savings. Great choice!,19,2,1,3579034,0,0,1.0,0.75,0.8478,0.0,1.0,"['cierrajbow', 'look', 'lik', 'yo', 'fan', 'sav', 'sav', 'gre', 'cho']",15.0,2018.0
192,@Sweeterthanlyfe Come on by anytime! We always love seeing you 😊,19,1,0,3579034,0,0,0.5,0.6,0.6696,0.0,1.0,"['sweeterthanlyf', 'com', 'anytim', 'alway', 'lov', 'see']",15.0,2018.0
193,@_simplyLYNN Thanks for stopping by Lynn! :),19,1,0,3579034,0,0,0.375,0.6,0.68,0.0,1.0,"['simplylyn', 'thank', 'stop', 'lyn']",15.0,2018.0
194,@kaleisoufl That’s cool! Sounds like you have great taste! :),19,1,2,3579034,0,0,0.6458333333333334,0.7999999999999999,0.9097,0.0,1.0,"['kaleisoufl', 'that', 'cool', 'sound', 'lik', 'gre', 'tast']",15.0,2018.0
195,@JessicaD_Lee That sounds like an awesome plan Jessica! We'll have one waiting for you!,19,1,0,3579034,0,0,1.0,1.0,0.8011,0.0,1.0,"['jessicadl', 'sound', 'lik', 'awesom', 'plan', 'jessic', 'wel', 'on', 'wait']",15.0,2018.0
196,@thereeltank1 Sounds good to us Edward! We're always craving the opportunity to see more of you 😍,19,1,0,3579034,0,0,0.6875,0.55,0.7177,0.0,1.0,"['thereeltank', 'sound', 'good', 'us', 'edward', 'alway', 'crav', 'opportun', 'see']",15.0,2018.0
197,@BlakeBirdsong Sounds like you’re livin’ the dream Dean! :),19,2,2,3579034,0,0,0.5,1.0,0.7777,0.0,1.0,"['blakebirdsong', 'sound', 'lik', 'yo', 'livin', 'dream', 'dean']",15.0,2018.0
198,@GmGregplays Can’t wait for you to try it Gregory! Swing by your local McD’s and let us know what you think.,19,1,1,3579034,0,0,0.0,0.0,0.0,0.0,1.0,"['gmgregplays', 'cant', 'wait', 'try', 'greg', 'swing', 'loc', 'mcds', 'let', 'us', 'know', 'think']",15.0,2018.0
199,@killerchelss Love is in the eye of the beholder Chels so we hope you’ll get to be holdin’ more McD's soon.,19,3,0,3579034,0,0,0.5,0.55,0.8115,0.0,1.0,"['killerchelss', 'lov', 'ey', 'behold', 'chel', 'hop', 'youl', 'get', 'holdin', 'mcds', 'soon']",15.0,2018.0
200,@dovesmarvel That’s cool! Sounds like you have great taste! :),19,1,1,3579034,0,0,0.6458333333333334,0.7999999999999999,0.9097,0.0,1.0,"['dovesmarvel', 'that', 'cool', 'sound', 'lik', 'gre', 'tast']",15.0,2018.0
201,"@aj_allard That’s cool! It’s like that old saying “The stomach wants what the stomach wants.""",19,1,0,3579034,0,0,0.234375,0.2625,0.6239,0.0,1.0,"['ajallard', 'that', 'cool', 'lik', 'old', 'say', 'stomach', 'want', 'stomach', 'want']",15.0,2018.0
202,@AndreWillingha2 Awesome plan Andre! See you soon 😊,19,1,1,3579034,0,0,1.0,1.0,0.6588,0.0,1.0,"['andrewillingh', 'awesom', 'plan', 'andr', 'see', 'soon']",15.0,2018.0
203,@nikaftisalilya Nik thanks for the love! We’ll see you soon then.,19,1,0,3579034,0,0,0.4125,0.4,0.8122,0.0,1.0,"['nikaftisalily', 'nik', 'thank', 'lov', 'wel', 'see', 'soon']",15.0,2018.0
204,@celestemguzmann Sounds good to us Celeste! We are always in the mood to see you!,19,1,0,3579034,0,0,1.0,0.6000000000000001,0.5399,0.0,1.0,"['celestemguzman', 'sound', 'good', 'us', 'celest', 'alway', 'mood', 'see']",15.0,2018.0
205,@honestlyIonely Because you deserve nothing but the best Liah! :),19,2,5,3579034,0,0,0.75,0.65,-0.2129,0.0,1.0,"['honest', 'deserv', 'noth', 'best', 'liah']",15.0,2018.0
206,@york1397 Sounds like a good plan to us Julia! See you soon 😍,19,1,0,3579034,0,0,0.875,0.6000000000000001,0.69,0.0,1.0,"['york', 'sound', 'lik', 'good', 'plan', 'us', 'jul', 'see', 'soon']",15.0,2018.0
207,@CierraWalker_ That’s cool Cierra! Sounds like you have great taste! :),19,1,1,3579034,0,0,0.6458333333333334,0.7999999999999999,0.9097,0.0,1.0,"['cierrawalk', 'that', 'cool', 'cierr', 'sound', 'lik', 'gre', 'tast']",15.0,2018.0
208,@NahissaaMayte Hey Nahissa thanks for the love!,19,1,0,3579034,0,0,0.4125,0.4,0.8122,0.0,1.0,"['nahissaamayt', 'hey', 'nahiss', 'thank', 'lov']",15.0,2018.0
209,@KatheryneMorga1 Hey Katheryne! We think you'll really like it! It's the perfect treat for springtime!,19,1,0,3579034,0,0,0.625,0.6,0.877,0.0,1.0,"['katherynemorg', 'hey', 'katheryn', 'think', 'youl', 'real', 'lik', 'perfect', 'tre', 'springtime']",15.0,2018.0
210,@savvyyoungmogul Thanks for stopping by! :),19,1,0,3579034,0,0,0.375,0.6,0.68,0.0,1.0,"['savvyyoungmog', 'thank', 'stop']",15.0,2018.0
211,@alondra_tello Aw you’re a real SWEETheart Alondra :),19,1,1,3579034,0,0,0.35,0.65,0.8074,0.0,1.0,"['alondratello', 'aw', 'yo', 'real', 'sweetheart', 'alondr']",15.0,2018.0
212,@dejewlio Sorry about that! Individual Owner/Operators make some decisions in regard to their business including t… https://t.co/OIqYvK4GTz,19,2,1,3579034,0,0,-0.3125,0.7,-0.1511,0.0,1.0,"['dejewlio', 'sorry', 'individ', 'ownerop', 'mak', 'decid', 'regard', 'busy', 'includ', 'httpstcooiqyvkgtz']",15.0,2018.0
213,@MarshaHuffer Air high-five Marsha!,19,1,1,3579034,0,0,0.0,0.0,0.0,0.0,1.0,"['marshahuff', 'air', 'highf', 'marsh']",15.0,2018.0
