,text,re,fav
2709,"['connorsturt', 'world', 'cup', 'held', 'somewh', 'exot']",0,1
2710,"['rosshugh', 'dont', 'want', 'break', 'heart', 'monday', 'morn', 'wel', 'wait', 'til', 'lunch', 'say', 'bad', 'new', 'httpstcoodajdsuuf']",0,1
2711,"['impossiblehel', 'iceexy', 'brend', 'know', 'bargain', 'see', 'on', 'nic', 'work']",0,2
2712,"['wildlifegadget', 'epf', 'geni', 'mayb', 'ingeny', 'sur', 'diff', 'bit', 'lik', 'flam', 'inflamm', 'httpstcocctnfszm']",0,1
2713,"['demcm', 'look', 'lik', 'youv', 'got', 'coupl', 'fut', 'bak', 'win', 'hand', 'derrick']",0,1
2714,"['nicol', 'much', 'frank', 'wel', 'disappoint', 'dont']",0,0
2715,"['footielass', 'excel', 'judg', 'vicky']",0,0
2716,"['msschokiify', 'innoc', 'mess', 'lov', 'lot', 'halloinnocentdrinksd', 'try', 'best', 'explain']",0,0
2717,"['mikeharrod', 'synergy', 'would', 'help', 'us', 'realign', 'opt', 'met', 'result', 'refus', 'distribut', 'ac', 'httpstcojreqweohd']",0,0
2718,"['louisemil', 'post', 'many', 'tim', 'lik', 'lou', 'wel', 'nev', 'tir']",0,0
2719,"['mintzy', 'problem', 'elliot', 'draw', 'on']",0,0
2720,"['lindseycap', 'pleas', 'lindsey', 'every', 'hero', 'wear', 'cap', 'surnam']",1,4
2721,"['jabry', 'foosbal', 'tabl', 'good', 'mayb', 'could', 'coach']",0,0
2722,"['emdickiedesign', 'ar', 'best', 'emm']",0,0
2723,"['swingdownb', 'know', 'drink', 'ar', 'alway', 'cheapest', 'dan', 'us', 'qual', 'fruit', 'com', 'pric', 'httpstcobvlxjmuf']",0,0
2724,"['mathewward', 'fing', 'toe', 'hot', 'bun', 'cross']",0,0
2725,"['sevansup', 'normaljosephin', 'thank', 'sarah', 'want', 'tak', 'nerv', 'much', 'poss']",0,0
2726,"['ad', 'seal', 'acronym', 'seal']",0,0
2727,"['alsopandwalk', 'thank', 'feedback', 'busy', 'expl', 'innov', 'altern', 'meantim', 'us', 'l', 'httpstcogrihwimrww']",0,0
2728,"['today', 'bluemonday', 'depress', 'day', 'year', 'thank', 'isnt', 'real', 'inv', 'someon', 'market']",1057,2713
2729,"['dsteppa', 'sorry', 'hear', 'pleas', 'could', 'send', 'email', 'helloinnocentdrinkscouk', 'detail', 'wel', 'touch']",0,1
2730,"['aledthoma', 'sorry', 'hear', 'al', 'pleas', 'email', 'helloinnocentdrinkscouk', 'detail', 'wel', 'mak']",0,0
2731,"['normaljosephin', 'right', 'httpstcoqlocuh']",0,1
2732,"['josieemmon', 'right', 'ya', 'gon', 'na', 'cal', 'wait', 'httpstcolskunpvta']",0,0
2733,"['helentwrit', 'cardiffbit', 'imit', 'form', 'flattery', 'spong', 'typ', 'cak', 'sals', 'sort', 'dant', 'httpstcojdkdzke']",0,2
2734,"['matthewd', 'key', 'part', 'lif', 'fruit', 'tow', 'simon', 'half', 'rol', 'left', 'sleev']",0,1
2735,"['jeremiahjohn', 'weak']",0,0
2736,"['lucylexislawton', 'easiest', 'way', 'get', 'break', 'fruit', 'tow', 'obvy', 'cant', 'enco', 'httpstcocevcvpmtjd']",0,6
2737,"['jeremiahjohn', 'feel', 'main', 'strengths']",0,1
2738,"['koalaclumsy', 'work', 'us']",0,4
2739,"['chekov', 'start', 'prep', 'speech']",0,1
2740,"['beastlybeautyuk', 'thank', 'brad', 'tweet', 'mak', 'us', 'happy', 'dant', 'bit', 'clumsy', 'sid', 'though', 'httpstcozoaaspsdi']",0,1
2741,"['newyam', 'hop', 'feel', 'bet', 'soon', 'doct', 'video', 'gam', 'control', 'ought', 'help']",0,3
2742,"['ainemurph', 'skim', 'job', 'describ', 'oh']",0,1
2743,"['jameseonlin', 'waitros', 'sup', 'review', 'sup', 'jam']",0,3
2744,"['wev', 'mad', 'shiny', 'new', 'film', 'work', 'innoc', 'tim', 'osc', 'season', 'giv', 'watch', 'httpstcoainrucbaln']",13,69
2745,"['elderlygoos', 'ther', 'also', 'spin', 'pipelin', 'justgonefouronafridaymarket']",0,1
2746,"['ezgflight', 'hop', 'took', 'car', 'roof', 'driv', 'sunset']",0,1
2747,"['missposit', 'bak', 'pizz', 'dont', 'pul', 'fac']",0,0
2748,"['shortblondeon', 'sur', 'yet', 'rachel', 'youl', 'first', 'hear', 'us', 'hear', 'first', 'tel']",0,0
2749,"['fao', 'everyon', 'lik', 'see', 'photo', 'dog', 'wear', 'littl', 'wool', 'hat', 'httpstcowhmetqps']",16,109
2750,"['michaellennox', 'okay', 'slight', 'miscalc', 'nin', 'hundr', 'sixteen']",0,2
2751,"['josieemmon', 'hey', 'josy', 'turn', 'saturday', 'morn', 'wev', 'got', 'littl', 'someth', 'nam', 'httpstcorvmnasbha']",0,0
2752,"['sairsar', 'waitros', 'nutribulletuk', 'sort', 'culin', 'revolv', 'expect', 'sar']",0,4
2753,"['ffan', 'waitros', 'gsp']",0,2
2754,"['lucyrlulu', 'sorry', 'orang', 'orang', 'wel', 'try', 'get', 'sort', 'soon', 'poss']",0,0
2755,"['kuvawrit', 'waitros', 'hold', 'hand', 'on', 'lou', 'legend', 'high', 'fiv', 'thund']",0,1
2756,"['nolimitsoldy', 'waitros', 'going', 'plucky', 'whisp', 'may', 'slip', 'realm', 'shim', 'whisp']",0,0
2757,"['savlafair', 'sorry', 'hop', 'situ', 'rect', 'soon', 'poss']",0,0
2758,"['elderlygoos', 'nightmarket', 'nev', 'left', 'dun', 'dun', 'dunnn']",0,1
2759,"['mathewward', 'wev', 'lucky', 'gre', 'dav', 'round', 'tim', 'includ', 'dav', 'first', 'mr', 'gorm', 'httpstcopgjooasc']",0,0
2760,"['mustaphaleek', 'hop', 'new', 'crush', 'fidget', 'spin', 'smoothy', 'would']",0,1
2761,"['hesterfunnel', 'could', 'put', 'hat', 'big', 'knit', 'n', 'littl', 'kit']",0,1
2762,"['chriswarwick', 'loenn', 'brightonpetsp', 'pinkfloyd', 'simonav', 'dont', 'nee', 'margaritasw', 'dont', 'nee', 'mojito', 'httpstcoyqxxkyvfwc']",1,2
2763,"['rachiesav', 'swap', 'big', 'bottl', 'smoothy', 'swanky', 'briefcas', 'ful']",0,1
2764,"['missposit', 'best', 'behavio']",0,1
2765,"['iwilltweet', 'newcoventgard', 'ad', 'text', 'colo', 'wel', 'tast', 'rest', 'ass', 'wed', 'nev', 'includ', 'httpstcoxwtawzunq']",0,0
2766,"['savlafair', 'thank', 'sorry']",0,1
2767,"['whisp', 'theyr', 'waitros', 'week']",3,69
2768,"['new', 'year', 'new', 'new', 'sup', 'juic', 'old', 'us', 'quiet', 'advert', 'drink', 'httpstcojgacfafos']",8,172
2769,"['iwilltweet', 'newcoventgard', 'sorry', 'bor', 'william', 'label', 'drink', 'bas', 'tast', 'tas', 'httpstcotoftuxfdo']",0,0
2770,"['flixelpix', 'david', 'cleland']",0,1
2771,"['harryjon', 'abl', 'arrang', 'someth', 'harry', 'see', 'neighbo', 'drop', 'hello', 'httpstcoupucyosqo']",0,2
2772,"['flixelpix', 'import', 'clear', 'mat', 'david', 'espec', 'gre', 'run', 'short', 'underwear', 'fiasco']",0,1
2773,"['jeremyhd', 'hi', 'jeremy', 'want', 'say', 'cur', 'bottl', 'us', 'least', 'recyc', 'plast', 'ful', 'httpstcohqvaowmhq']",0,0
2774,"['welovetheburn', 'notsilkors', 'depend', 'rac', 'tak', 'plac', 'real', 'theyr', 'pool', 'theyl', 'prob', 'httpstcopluzgbcg']",0,0
2775,"['rt', 'sorry', 'yo', 'fan', 'wel', 'pass', 'feedback', 'germ', 'team']",0,0
2776,"['marienmath', 'that', 'mus', 'ear', 'ey']",0,0
2777,"['peterre', 'would', 'happy', 'watch']",0,3
2778,"['elderlygoos', 'would', 'fast', 'amp', 'fury', 'wacky', 'rac', 'crossov', 'lik', 'aly', 'v', 'pred', 'almost', 'compl', 'httpstcorsrrknph']",0,3
2779,"['andiear', 'nev', 'get', 'delay', 'roadwork']",0,6
2780,"['simontuck', 'look', 'lik', 'much', 'much', 'larg', 'rock', 'fal', 'car']",0,3
2781,"['sagankind', 'sur', 'itl', 'becom', 'clear', 'nee', 'throughout', 'day', 'sarah', 'mayb', 'youl', 'answ', 'httpstcoxktahxmn']",0,2
2782,"['colinjacob', 'iftweet', 'sorry', 'colin', 'itl', 'lean', 'mean', 'ov', 'keen', 'bottl', 'machin', 'that', 'blam', 'httpstcoijwxauqlk']",0,3
2783,"['michaellennox', 'wel', 'recount', 'bear']",0,3
2784,"['jamesaboy', 'thank', 'jam', 'glad', 'appriesty']",0,0
2785,"['poemsfarunaway', 'lov', 'thing', 'sayit', 'real', 'bright', 'daygood', 'luck', 'poetryyo', 'httpstcoariyghqp']",0,1
2786,"['chloemwesthead', 'sorry', 'chloe', 'look', 'lik', 'wont', 'unplug', 'year', 'wan', 'httpstcodytwfufjez']",0,1
2787,"['smachiavel', 'put', 'hat', 'tak', 'hat', 'you', 'remak', 'that', 'ev', 'bet', 'origin', 'stu', 'httpstcoibpnrufbil']",1,1
2788,"['cascasg', 'wel', 'ad', 'duck', 'list', 'anim', 'bet', 'fash', 'sens', 'us']",0,1
2789,"['rosiesyk', 'alway', 'look', 'new', 'way', 'say', 'hello', 'pal', 'rosy']",0,4
2790,"['shortnorthern', 'alway', 'happy', 'lend', 'hand', 'andre', 'keep', 'ris', 'sunshin']",0,1
2791,"['janu', 'mot', 'mak', 'nin', 'hundr', 'four', 'fast', 'amp', 'fury', 'film', 'mak', 'today', 'httpstcoofxuhjan']",238,819
2792,"['smachiavel', 'that', 'disappoint', 'wear', 'pancak', 'mask', 'wield', 'sword', 'wel', 'acceiv', 'roll', 'httpstcorcjgtwc']",0,1
2793,"['keeeaw', 'scratch', 'head', 'wel', 'scratch']",0,1
2794,"['alieninandy', 'hi', 'andy', 'nam', 'drink', 'accord', 'lead', 'ingredy', 'thing', 'lik', 'strawberries', 'raspberry', 'httpstcoxbkhv']",0,0
2795,"['smachiavel', 'swordwieldingpancakefac', 'nev', 'fad', 'ey', 'ev', 'clos']",0,1
2796,"['kayl', 'revers', 'psycholog', 'tel', 'grown', 'cant', 'someth', 'theyl', 'want', 'immedy']",0,2
2797,"['missposit', 'broth']",0,1
2798,"['thebeck', 'let', 'us', 'know', 'good', 'doct', 'prescrib']",0,1
2799,"['aliceroseco', 'sorry', 'hear', 'cold', 'row', 'would', 'definit', 'put', 'us', 'treadmil', 'look', 'httpstcozgoagpj']",0,0
2800,"['keeeaw', 'try', 'hard', 'wriggl', 'delet', 'tweet', 'youv', 'cal', 'us', 'spel', 'next', 'gramm', 'wel']",0,2
2801,"['smachiavel', 'thing', 'nev', 'uns']",0,1
2802,"['missposit', 'httpstcomysxlou']",0,2
2803,"['rdoug', 'ev', 'ev', 'ev', 'ev', 'ev', 'ev', 'ev', 'ev', 'ev', 'ev', 'ev', 'ev', 'ev', 'ev', 'ev', 'ev', 'ev', 'ev', 'ev', 'ev', 'ev', 'ev', 'ev', 'ev', 'ev', 'ev', 'e', 'httpstcoacqqfzhbm']",0,1
2804,"['rdoug', 'quiet', 'stun', 'work', 'right', 'wond', 'day', 'ps', 'today', 'birthday', 'ev', 'ev', 'ev', 'httpstcofjpemmnco']",0,1
2805,"['thebeck', 'doesnt', 'sur', 'youl', 'liv', 'appley', 'ev']",1,1
2806,"['mustaphaleek', 'poor', 'brussel', 'sprouts', 'get', 'hard', 'tim']",0,0
2807,"['notsilkors', 'welovetheburn', 'yep', 'sup', 'juic', 'beat', 'hand', 'hostel', 'room', 'fit', 'bag', 'httpstcoxaanyfhcy']",0,0
2808,"['sammygould', 'wev', 'drop', 'littl', 'mess', 'could', 'check', 'dms', 'get', 'chant', 'hop', 'youv', 'gre', 'morn']",0,1
2809,"['realstephano', 'stop', 'blush']",0,1
2810,"['watchernist', 'wednesday', 'start', 'right', 'hear', 'smoothy', 'mak', 'commut', 'less', 'pain', 'good', 'day']",0,1
2811,"['teilzeitad', 'hello', 'germ', 'bit', 'rusty', 'quest', 'get', 'touch', 'halloin', 'httpstcojwthqze']",0,0
2812,"['keeeaw', 'didnt', 'nev', 'mak', 'misteak']",0,2
2813,"['numbersukltd', 'told', 'wed', 'kil', 'sorry', 'wait', 'ye', 'lot', 'mint', 'pie', 'eat', 'everyth', 'norm']",0,0
2814,"['ramm', 'madchensf', 'lik', 'ramm', 'that', 'good', 'enough', 'us']",0,0
2815,"['ramm', 'madchensf', 'every', 'on', 'word', 'wrestl', 'nam', 'ideaevery', 'tim', 'evanon', 'sorrow', 'owenof', 'co', 'httpstcommokjtux']",0,0
2816,"['gzn', 'hi', 'cok', 'invest', 'us', 'year', 'ago', 'stil', 'standalon', 'company', 'run', 'peopl', 'httpstcoihhvonfmmg']",0,3
2817,"['jimowl', 'nam', 'drink', 'flavo', 'com', 'lemon', 'lim', 'pretty', 'pow', 'httpstcoyrsrhmpcw']",0,0
2818,"['skipp', 'hi', 'maddy', 'mum', 'sist', 'fruit', 'nat', 'contain', 'sug', 'fruit', 'juic', 'smooth', 'httpstcolkoltjpkk']",0,1
2819,"['rdoug', 'happy', 'birthday', 'happy', 'day', 'rel', 'clos', 'birthday', 'ev', 'count', 'scratch']",1,1
2820,"['thebeck', 'yo', 'concern', 'pleas', 'see', 'doct', 'mayb', 'get', 'cor', 'problem']",1,3
2821,"['onlyborau', 'poor', 'qual', 'penguin', 'approv']",0,1
2822,"['aliceroseco', 'wel', 'don', 'al', 'mak', 'gym', 'janu', 'yo', 'nail', 'already', 'guil', 'httpstcolgrrbhirn']",0,0
2823,"['bleak', 'midwint', 'didnt', 'sup', 'juiceprob', 'bleak', 'httpstcoaopfgwjgyx']",8,99
2824,"['cccarmander', 'gorg', 'green', 'smoothy', 'uplift', 'sup', 'smoothy', 'banan', 'fre', 'peopl', 'lik', 'httpstcozgrvqyw']",0,1
2825,"['atulpradhanang', 'beccasoc', 'writingch', 'lidluk', 'q', 'brand', 'typ', 'go', 'wrong', 'soc', 'med', 'httpstcoatvpcmjmiw']",1,4
2826,"['foursoc', 'whisp', 'teen', 'yo', 'welcom']",0,0
2827,"['elliejadeco', 'sorry', 'el', 'on', 'clos', 'littl', 'ago', 'know', 'much', 'consol', 'noth', 'httpstcoazqictduw']",0,1
2828,"['good', 'stuff', 'hap', 'world', 'alert', 'amaz', 'new', 'specy', 'discov', 'httpstcocdkdbfjlj']",31,94
2829,"['zeruiah', 'seem', 'lik', 'fair', 'request']",0,0
2830,"['jessspil', 'spi', 'definit', 'spi']",0,0
2831,"['louisftperry', 'thank', 'say', 'thank']",0,1
2832,"['clairehsp', 'corriefjon', 'tim', 'clair']",0,1
2833,"['simontuck', 'cant', 'help', 'foc', 'excel', 'hat']",0,1
2834,"['rachesmi', 'gre', 'hear', 'rachel', 'might', 'lucky', 'oneoff', 'though', 'prob', 'try', 'sev', 'tim', 'httpstcocxkbdnel']",0,1
2835,"['peterre', 'itl', 'right', 'twic', 'day']",0,2
2836,"['elderlygoos', 'wait', 'toga', 'fash']",0,0
2837,"['foursoc', 'sorry', 'kar', 'wev', 'bit', 'caught', 'deal', 'supern', 'hor', 'could', 'let', 'us', 'httpstcovxmmitnha']",0,1
2838,"['zeruiah', 'wel', 'thank', 'much', 'ev', 'consid', 'car', 'hand', 'model']",0,0
2839,"['lozeng', 'wed', 'lov', 'see', 'laur', 'day', 'doesnt', 'begin', 'good', 'us', 'drop', 'helloin', 'httpstcoltxjeyecl']",0,1
2840,"['koripaulswabey', 'start', 'dream', 'yet', 'sometim', 'wak', 'find', 'try', 'blend', 'pillow']",0,0
2841,"['onlyborau', 'know', 'httpstcoedqoujzwa']",0,1
2842,"['sthilarysschool', 'excel', 'work', 'poppy', 'ful', 'mark', 'top', 'class', 'new', 'head', 'teach']",1,0
2843,"['beth', 'yo', 'far', 'gre', 'anyon', 'step', 'beth', 'ev', 'sup', 'juic']",0,1
2844,"['jordanatkinson', 'abbeylou', 'kirstiejad', 'wev', 'got', 'see']",0,1
2845,"['jordanatkinson', 'abbeylou', 'kirstiejad', 'lot', 'numb', 'jord', 'sock', 'hol', 'themth', 'high', 'fash', 'httpstcoyzfwiwrd']",2,2
2846,"['thepurpleblug', 'mak', 'dav', 'birthday', 'trip', 'innoc', 'hap', 'tweet', 'us', 'get', 'ask', 'drop', 'helloinnoc', 'httpstcogzvhbhium']",0,1
2847,"['robjaycock', 'that', 'gre', 'hear', 'rob', 'wed', 'giv', 'rochan', 'high', 'fiv', 'she', 'good', 'act', 'hurt', 'bit']",0,4
2848,"['hannahburchel', 'spac', 'invad', 'beat', 'unicorn']",0,1
2849,"['emmmwil', 'okay', 'going', 'play', 'top', 'gear', 'cd', 'got', 'us', 'fath', 'day', 'three', 'year', 'run']",0,0
2850,"['emmmwil', 'mayb', 'wont', 'wear', 'nok', 'belt', 'around']",0,1
2851,"['clairehsp', 'corriefjon', 'corry', 'clair', 'c', 'team', 'ev', 'bet', 'team']",0,6
2852,"['elderlygoos', 'leg', 'go']",0,3
2853,"['janu', 'mot', 'peopl', 'charg', 'jean', 'hol', 'someth', 'pretty', 'gre', 'today']",138,533
2854,"['smilingassasin', 'hop', 'yo', 'feel', 'back', 'us', 'ultrafantast', 'self', 'today']",0,1
2855,"['fionamcdonnel', 'sorry', 'hear', 'fion', 'sad', 'teleport', 'act', 'otherw', 'wed', 'com', 'try', 'lend', 'httpstcoyqwwuayroi']",0,1
2856,"['paulrowel', 'must', 'heard', 'fam', 'phrase', 'ear', 'ic', 'cream', 'van', 'catch', 'ic', 'cream', 'wed', 'chas']",0,1
2857,"['elderlygoos', 'oh', 'stuff']",0,1
2858,"['paulrowel', 'show', 'brush', 'tee', 'get', 'dress', 'chas', 'ic', 'cream', 'van', 'cas', 'fal', 'httpstcopxeef']",0,1
2859,"['esly', 'sad', 'dont', 'think', 'smart', 'speak', 'quit', 'got', 'caught', 'latest', 'juic', 'develop']",1,3
2860,"['smilingassasin', 'prob', 'on', 'import', 'thing']",0,0
2861,"['johnmhoyland', 'dont', 'worry', 'john', 'wel', 'keep', 'quiet', 'tim', 'left', 'on', 'smoothy', 'babysit', 'kid']",0,0
2862,"['elderlygoos', 'ther', 'sort', 'sup', 'villain', 'stop', 'pow', 'juic', 'boost', 'vit', 'httpstcovlnlqecc']",0,2
2863,"['paulrowel', 'what', 'paul']",0,0
2864,"['zeniakk', 'tim', 'tim', 'asid', 'grassroot', 'scheme', 'ther', 'predict', 'theyl', 'com', 'httpstcoshtsuejoo']",0,0
2865,"['jacandthebox', 'crown', 'award', 'hat', 'interest']",0,1
2866,"['pressurekingpro', 'planet', 'spid', 'monkey']",0,2
2867,"['onlyborau', 'poor', 'qual', 'pic', 'penguin', 'httpstcozwvbxrlzul']",2,1
2868,"['adburkin', 'sorry', 'adam', 'wel', 'cov', 'next', 'on', 'unfunniest', 'gofast', 'stripes', 'find']",0,1
2869,"['madchensf', 'dial', 'phon', 'wrestl', 'depart']",1,1
2870,"['turnbulllyn', 'dont', 'read', 'bedtim']",0,3
2871,"['jasb', 'asifchoudry', 'amynettleton', 'homessedgemo', 'melch', 'clairetough', 'cyanmatthew', 'chelllrob', 'httpstcorujtrdk']",0,2
2872,"['dragonsreclaim', 'flattery', 'get', 'anywh', 'stev', 'wel', 'let', 'tim', 'prob', 'every', 'tim']",0,1
2873,"['ezgflight', 'scar', 'car', 'wait', 'that', 'monst', 'int', 'forget', 'said', 'pleas']",0,2
2874,"['innoc', 'sup', 'juic', 'juic', 'everyth', 'exceiv', 'babysit', 'kid', 'gard', 'shop', 'httpstcofdhooxlsuu']",0,63
2875,"['kindness', 'oh', 'yeah', 'sil', 'quest', 'real']",0,1
2876,"['apms', 'thank', 'quest', 'anthony', 'cur', 'class', 'coconut', 'wat', 'veg', 'friend', 'fruit', 'httpstcofiuffoff']",0,0
2877,"['ramm', 'madchensf', 'administratorluk', 'warm', 'stev', 'dustbinjason', 'undef', 'exceiv', 'on', 'tim', 'pau', 'httpstcofmeovdz']",1,0
2878,"['mishy', 'ah', 'badsorry']",1,2
2879,"['alexgrln', 'good', 'thing', 'wasnt', 'real', 'fals', 'widow', 'wors', 'stil', 'real', 'real', 'widow']",0,1
2880,"['nekonekote', 'afraid', 'focus', 'thing', 'year', 'know', 'unplug', 'loy', 'fan', 'httpstcormirztgcl']",0,0
2881,"['tamph', 'wond', 'could', 'play', 'three', 'set', 'bongo']",0,0
2882,"['eilidhd', 'nah', 'lik', 'big', 'bold', 'hear', 'theyv', 'hir', 'brass', 'band', 'oblig', 'brass', 'band', 'wa', 'httpstcoajjvabtqmx']",0,1
2883,"['jeremiahjohn', 'coin', 'flip', 'bring', 'monday', 'morn', 'joy', 'nause', 'swe', 'saturday', 'ni', 'httpstcoaehubumcu']",0,1
2884,"['ccin', 'thought', 'best', 'celin', 'way', 'peopl', 'would', 'lik', 'start', 'week']",0,0
2885,"['gunglewack', 'mayb', 'renam', 'monday', 'pet', 'fac', 'fear', 'day']",0,8
2886,"['bootstrapcook', 'picklepoo', 'abelandcol', 'thank', 'think', 'us', 'jack', 'hungry', 'ad', 'bon', 'three', 'httpstcohfngzisee']",0,2
2887,"['missmac', 'thank', 'emm', 'held', 'companywid', 'handwrit', 'audit', 'find', 'someon', 'whos', 'handwrit', 'neat']",0,1
2888,"['jasb', 'asifchoudry', 'amynettleton', 'homessedgemo', 'melch', 'clairetough', 'cyanmatthew', 'chelllrob', 'httpstcoflxmdbl']",0,2
2889,"['asosblog', 'glad', 'hear', 'could', 'lend', 'hand', 'hop', 'yo', 'feel', 'perk', 'today']",0,1
2890,"['futurecypnurs', 'build', 'us', 'on', 'paint', 'repaint', 'lik']",0,1
2891,"['umweltb', 'sorry', 'hear', 'look', 'altern', 'meantim', 'straws', 'recyc', 'httpstcoisgkdlt']",0,0
2892,"['dragonsreclaim', 'oh', 'stev', 'suggest', 'keep', 'on', 'port', 'day', 'poss', 'doubt', 'could', 'alway', 'httpstcojwpncuwj']",0,1
2893,"['zeniakk', 'afraid', 'zen', 'sorry', 'miss', 'tim']",0,0
2894,"['stgabsbusiness', 'expl', 'altern', 'mom', 'determin', 'find', 'solv', 'know', 'httpstcocwubpbvupz']",0,0
2895,"['retailbarcod', 'televid', 'pretty', 'nifty', 'isnt']",0,1
2896,"['kenzatbh', 'yo', 'welcom', 'kenz', 'hop', 'help', 'kick', 'smoothy', 'poss']",0,0
2897,"['aa', 'ent', 'world', 'fridg', 'tet', 'champ', 'wel', 'happy', 'spons', 'vest']",0,0
2898,"['catharsy', 'want', 'thank']",0,1
2899,"['kindness', 'unpo']",0,0
2900,"['expatim', 'ask', 'answ', 'gorg', 'green', 'on', 'banan', 'fre', 'on', 'blast']",0,1
2901,"['yendisrepooc', 'starbucksuk', 'meal', 'champ', 'explain', 'yo', 'sidney']",0,1
2902,"['speak', 'photooomph', 'photoshop']",0,0
2903,"['nic', 'wel', 'whenev', 'get', 'chant', 'nicla', 'wed', 'lov', 'hear', 'thought']",0,0
2904,"['steehcair', 'debiverwieb', 'bow', 'much', 'fal']",0,2
2905,"['madchensf', 'sound', 'lik', 'know', 'already', 'suggest', 'stick', 'on', 'port', 'day', 'httpstcokaeeiuxrv']",0,0
2906,"['samstev', 'dm', 'us', 'address', 'wel', 'put', 'littl', 'thank', 'post', 'prom', 'wont', 'dusty', 'binny']",0,0
2907,"['simplycr', 'start', 'mak', 'word', 'someon', 'get', 'nam', 'wrong', 'httpstcooaxaeu']",0,1
2908,"['mishy', 'might', 'spel', 'on', 'us', 'pleas', 'ham', 'gon', 'right', 'head']",0,0
2909,"['hannahburchel', 'trex', 'beat', 'sciss']",0,2
2910,"['jeremiahjohn', 'custarddid', 'go', 'far']",0,1
2911,"['yip', 'tesco', 'glad', 'think', 'amy', 'sort', 'savvy', 'dealspot', 'wev', 'com', 'expect']",0,1
2912,"['hop', 'nic', 'day', 'that']",7,131
2913,"['monday', 'far', 'scar', 'lik', 'spid', 'day', 'spid', 'act', 'httpstcouvliblrngg']",99,508
2914,"['holddan', 'pleas', 'hop', 'gre', 'monday']",0,0
2915,"['holddan', 'thank', 'get', 'touch', 'daniel', 'dont', 'ad', 'sug', 'drink', 'nat', 'occur', 'stra', 'httpstcooueshxbgu']",0,1
2916,"['josieemmon', 'going', 'littl', 'nap', 'sheep', 'appear', 'cant', 'sleep', 'til', 'wev', 'record', 'httpstcoiluaabwegg']",0,0
2917,"['gre', 'job', 'iceland', 'httpstcokvqnnyqem']",103,499
2918,"['helenastrids', 'hi', 'hel', 'wev', 'reply', 'email', 'pict', 'label', 'sorry', 'hear', 'httpstcozlvtayly']",0,0
2919,"['hubcaphalo', 'flollipop', 'see', 'first', 'half', 'hour', 'wast', 'search', 'aust', 'silv', 'med', 'win']",0,2
2920,"['steffanypaig', 'car', 'steffany', 'seem', 'upset', 'ghost', 'ey', 'clos', 'room']",0,0
2921,"['lalihain', 'wev', 'littl', 'pot', 'around', 'whatev', 'goe', 'siri', 'stuff']",0,0
2922,"['stylelivingmam', 'glenisk', 'organixbrand', 'hop', 'edy', 'feel', 'weath', 'soon', 'least', 'level', 'weath']",0,1
2923,"['hannahburchel', 'pap', 'beat', 'rock']",0,2
2924,"['ndreamsvr', 'that', 'best', 'smash', 'virt', 'cherry', 'rocket', 'launch', 'wev', 'seen', 'year']",6,11
2925,"['hellyeahmyguy', 'match', 'nail', 'duvet', 'cat', 'ey', 'nic', 'nic', 'nic']",0,0
2926,"['kimmekeh', 'let', 'us', 'know', 'goe', 'dang', 'interest', 'kim']",0,1
2927,"['catherinechisn', 'inst', 'word', 'shakespear']",0,2
2928,"['jeremiahjohn', 'peach']",0,2
2929,"['speak', 'photooomph', 'didnt', 'real', 'al', 'rec', 'found', 'colo', 'old', 'httpstcohgcniqjxd']",0,2
2930,"['yendisrepooc', 'starbucksuk', 'must', 'ear', 'ris', 'breakfast', 'sun', 'lik']",0,1
2931,"['elderlygoos', 'definit', 'didnt', 'wear', 'tuesday', 'sock', 'today']",0,2
2932,"['ellyfisch', 'mak', 'us', 'blush', 'el', 'cam', 'first', 'blush', 'giggl']",0,0
2933,"['zenxv', 'littl', 'know', 'that', 'nois', 'mak', 'gril', 'chees', 'sandwich']",0,3
2934,"['petezx', 'wel', 'send', 'theyv', 'fin', 'writ', 'tweet', 'day']",0,1
2935,"['sabrinajain', 'hamlet', 'standard', 'though', 'meet', 'strict', 'criter', 'mak', 'sur', 'play', 'wasnt', 'cal', 'smal', 'vil']",0,1
2936,"['eilidhd', 'httpstcobciiknamin']",0,1
2937,"['mic', 'tak', 'on', 'day', 'tim', 'al', 'day', 'hour', 'wash', 'glass', 'wat', 'httpstcoxiufrcy']",0,4
2938,"['al', 'wed', 'nev', 'hop', 'yo', 'frullit', 'day', 'al']",0,4
2939,"['hoangiuk', 'could', 'sur', 'spel', 'new', 'word', 'right']",0,1
2940,"['hirorw', 'straight', 'morn', 'tee', 'brush']",0,0
2941,"['nickbishop', 'wel', 'let', 'red', 'carpet', 'incorp', 'know', 'nick']",0,1
2942,"['katiewel', 'send', 'us', 'tweet', 'say', 'dm', 'dm', 'sav', 'both']",0,0
2943,"['ursulaol', 'put', 'hard', 'hat', 'real', 'sorry', 'ursul', 'look', 'lik', 'unplug', 'break', 'year', 'httpstcolsobpuhv']",0,0
2944,"['sammygould', 'wev', 'known', 'bear', 'breakfast', 'hot', 'cold', 'lumpy', 'runny', 'bur', 'httpstcobdajpuu']",0,1
2945,"['lalihain', 'wareh', 'straight', 'lac', 'cle', 'cut', 'topbuttondoneup', 'dont', 'lean', 'wal', 'httpstcoimvsyjelr']",0,0
